conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,goal_stats_hat_tricks,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_misc10,penalty_stats_miscgame,penalty_stats_miscgross,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_total_faceoffs,misc_stats_faceoff_win_pct,misc_stats_faceoffs_won_pct,misc_stats_plus,misc_stats_minus,misc_stats_plusminus,misc_stats_blocks,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_pct,shot_stats_penalty_shot_goals,shot_stats_penalty_shots_attempted,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_saves_by_prd,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_save_pct,goalie_stats_games_started,goalie_stats_penalty_shot_goals_allowed,goalie_stats_shootout_goals_allowed,goalie_stats_goals_against_avg
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Misericordia,"McDonald, Declan",,0,74,5,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,0.0,0.0,,0.0,0.0,2.0,-2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Reid, Liam",,0,3,3,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,1.0,-1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Kennedy, Tyler",,0,4,25,18,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,24:00,0,1,0,0,0,0,7,0.0,0.0,0.0,,0.0,24.0,15.0,9.0,19.0,0.0,21.0,7.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Ezzrd, TJ",,0,5,24,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10:00,0,0,0,0,0,0,5,0.0,0.0,0.0,,0.0,6.0,10.0,-4.0,24.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Mozell, Dexton",,0,6,23,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,38:00,0,2,0,0,0,0,9,33.0,36.0,69.0,0.478,1.09,7.0,7.0,0.0,9.0,0.0,21.0,6.0,4.0,2.0,0.1,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Gibbons, Ben",,0,7,14,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,27.0,35.0,62.0,0.435,1.3,3.0,4.0,-1.0,3.0,0.0,12.0,3.0,1.0,2.0,0.17,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Eliav, Shawn",,0,8,25,7,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,8,24:00,0,1,0,0,0,0,7,0.0,0.0,0.0,,0.0,17.0,11.0,6.0,10.0,0.0,56.0,8.0,4.0,4.0,0.07,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Ford, Odin",,0,10,22,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,33:00,0,0,1,0,0,1,9,0.0,0.0,0.0,,0.0,16.0,13.0,3.0,10.0,0.0,22.0,4.0,3.0,1.0,0.05,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Coccimiglio, Jared",,0,11,26,17,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,0.0,16,51:00,0,0,2,0,0,1,13,289.0,274.0,563.0,0.513,0.95,18.0,14.0,4.0,11.0,0.0,93.0,19.0,9.0,10.0,0.11,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Smith, Zack",,0,12,26,1,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,5,10:00,0,0,0,0,0,0,5,5.0,6.0,11.0,0.455,1.2,21.0,13.0,8.0,8.0,0.0,57.0,22.0,9.0,13.0,0.23,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"DiNubile, Sonny",,0,13,25,17,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9,18:00,0,0,0,0,0,0,9,0.0,2.0,2.0,0.0,0.0,25.0,14.0,11.0,10.0,0.0,38.0,14.0,12.0,2.0,0.05,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Pimm, Hayden",,0,14,19,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,36:00,0,0,0,0,0,2,3,79.0,119.0,198.0,0.399,1.51,8.0,11.0,-3.0,7.0,0.0,18.0,3.0,2.0,1.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Cochran, Chase",,0,15,3,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,1.0,-1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Culhane, Lucas",,0,16,23,20,0.0,,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,10,28:00,0,1,0,0,0,0,9,26.0,26.0,52.0,0.5,1.0,30.0,19.0,11.0,25.0,0.0,53.0,34.0,27.0,7.0,0.13,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Melis, Akezhan",,0,17,25,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,18:00,0,1,0,0,0,0,4,8.0,15.0,23.0,0.348,1.88,9.0,11.0,-2.0,7.0,0.0,28.0,8.0,6.0,2.0,0.07,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Ray, Tyler",,0,18,16,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,06:00,0,0,0,0,0,0,3,0.0,0.0,0.0,,0.0,7.0,5.0,2.0,3.0,0.0,29.0,7.0,5.0,2.0,0.07,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Patterson, Dustin",,0,20,24,3,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,11,38:00,0,1,1,0,0,0,9,77.0,96.0,173.0,0.445,1.25,13.0,11.0,2.0,6.0,0.0,39.0,10.0,7.0,3.0,0.08,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Dimaline, Matt",,0,21,25,8,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,13,34:00,0,0,0,0,0,0,12,150.0,134.0,284.0,0.528,0.89,23.0,12.0,11.0,11.0,0.0,55.0,21.0,15.0,6.0,0.11,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Andrews, Tony",,0,22,10,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,04:00,0,0,0,0,0,0,2,0.0,3.0,3.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Donohoe, Max",,0,24,25,7,0.0,,1.0,0.0,0.0,6.0,0.0,0.0,6.0,3.0,0.0,9,18:00,0,0,0,0,0,0,9,15.0,11.0,26.0,0.577,0.73,21.0,10.0,11.0,3.0,0.0,101.0,28.0,11.0,17.0,0.17,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Katz, Judd",,0,26,22,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,77:00,0,0,1,0,0,3,16,0.0,0.0,0.0,,0.0,13.0,15.0,-2.0,27.0,0.0,45.0,8.0,6.0,2.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Snider, Abram",,0,27,17,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,1.0,0.0,1.0,1.0,100.0,6.0,8.0,-2.0,4.0,0.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Johnston, Owen",,0,62,20,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,26:00,0,1,0,0,0,0,8,0.0,0.0,0.0,,0.0,14.0,4.0,10.0,16.0,0.0,18.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Barkley, Jake",,0,71,26,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,14:00,0,0,0,0,0,0,7,222.0,163.0,385.0,0.577,0.73,20.0,20.0,0.0,9.0,0.0,49.0,22.0,19.0,3.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Tishkevich, Nikolai",,0,91,25,17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,14:00,0,0,0,0,0,0,7,3.0,2.0,5.0,0.6,0.67,19.0,15.0,4.0,7.0,0.0,56.0,16.0,6.0,10.0,0.18,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Gorbitz, Logan",,0,31,5,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,180:46,7.0,60.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.896,2.0,0.0,0.0,2.32
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"DeFazio, Cole",,0,33,8,7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,366:57,21.0,169.0,0.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,0.889,7.0,0.0,0.0,3.43
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Perdue, Matt",,0,37,2,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,105:36,10.0,37.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.787,2.0,0.0,0.0,5.68
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Neumann,"Green, Christian",,0,45,15,15,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,908:25,25.0,451.0,61112.0,4.0,1.0,1.0,1.0,5.0,1.0,0.0,0.947,15.0,0.0,0.0,1.65
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"Hemmer, Brandon",,0,2,21,2,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,0.0,0.0,0.0,,0.0,7.0,9.0,-2.0,13.0,0.0,13.0,5.0,4.0,1.0,0.08,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"Schneider, Morris",,0,3,19,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,0.0,0.0,,0.0,9.0,5.0,4.0,3.0,0.0,23.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"Meloff, Jack",,0,6,25,16,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,33:00,0,0,0,0,0,1,9,0.0,0.0,0.0,,0.0,14.0,10.0,4.0,22.0,0.0,32.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"McDowell, Aidan",,0,10,23,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,16:00,0,1,0,0,0,0,3,2.0,0.0,2.0,1.0,200.0,18.0,18.0,0.0,17.0,0.0,37.0,11.0,9.0,2.0,0.05,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"Yeager, Matt",,0,11,26,4,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,5,10:00,0,0,0,0,0,0,5,1.0,4.0,5.0,0.2,4.0,19.0,11.0,8.0,6.0,0.0,48.0,18.0,9.0,9.0,0.19,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"Lindley, Aiden",,0,12,21,3,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6,12:00,0,0,0,0,0,0,6,147.0,148.0,295.0,0.498,1.01,11.0,9.0,2.0,12.0,0.0,47.0,8.0,5.0,3.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"Musella, John",,0,13,26,19,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,7,22:00,0,1,0,0,0,0,6,231.0,178.0,409.0,0.565,0.77,29.0,16.0,13.0,7.0,0.0,66.0,36.0,25.0,11.0,0.17,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"Parillo, Gage",,0,14,21,1,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6,12:00,0,0,0,0,0,0,6,1.0,2.0,3.0,0.333,2.0,8.0,3.0,5.0,4.0,0.0,31.0,6.0,3.0,3.0,0.1,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"Gough, Matt",,0,16,25,2,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,10:00,0,0,0,0,0,0,5,6.0,15.0,21.0,0.286,2.5,14.0,12.0,2.0,1.0,0.0,52.0,13.0,11.0,2.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"Costabile, Jack",,0,17,22,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,04:00,0,0,0,0,0,0,2,1.0,0.0,1.0,1.0,100.0,19.0,11.0,8.0,34.0,0.0,26.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"Benson, Blake",,0,19,25,18,0.0,,0.0,2.0,0.0,3.0,1.0,0.0,7.0,1.0,0.0,13,37:00,0,1,0,0,0,1,11,121.0,110.0,231.0,0.524,0.91,23.0,17.0,6.0,5.0,0.0,143.0,26.0,10.0,16.0,0.11,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"Schneider, Keenan",,0,20,22,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12:00,0,0,0,0,0,0,6,115.0,88.0,203.0,0.567,0.77,9.0,4.0,5.0,7.0,0.0,22.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"Arendes, Ryan",,0,21,12,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,18:00,0,0,0,0,0,0,9,5.0,5.0,10.0,0.5,1.0,5.0,6.0,-1.0,5.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"Galin, Carson",,0,22,25,5,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4,08:00,0,0,0,0,0,0,4,176.0,169.0,345.0,0.51,0.96,17.0,14.0,3.0,18.0,0.0,38.0,15.0,11.0,4.0,0.11,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"Hammond, Jeffrey",,0,23,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"Day, Jack",,0,24,23,0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,15.0,13.0,28.0,0.536,0.87,8.0,6.0,2.0,7.0,0.0,26.0,6.0,4.0,2.0,0.08,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"Li, Steve",,0,25,9,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,08:00,0,0,0,0,0,0,4,12.0,9.0,21.0,0.571,0.75,1.0,2.0,-1.0,3.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"Karlsson, Jack",,0,27,26,21,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,6,12:00,0,0,0,0,0,0,6,0.0,0.0,0.0,,0.0,30.0,13.0,17.0,13.0,0.0,87.0,24.0,20.0,4.0,0.05,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"MacDonell, Connor",,0,43,26,1,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,10.0,16.0,26.0,0.385,1.6,11.0,6.0,5.0,6.0,0.0,46.0,9.0,5.0,4.0,0.09,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"Spitznagel, Greg",,0,63,24,5,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12,48:00,0,2,1,0,0,0,9,1.0,1.0,2.0,0.5,1.0,13.0,11.0,2.0,0.0,0.0,53.0,11.0,4.0,7.0,0.13,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"Karlsson, Lucas",,0,77,26,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,18:00,0,0,0,0,0,0,9,0.0,1.0,1.0,0.0,0.0,22.0,11.0,11.0,36.0,0.0,28.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"Smith, Caden",,0,82,24,15,0.0,,0.0,0.0,2.0,4.0,0.0,0.0,1.0,6.0,1.0,7,25:00,0,0,1,0,0,1,5,15.0,11.0,26.0,0.577,0.73,25.0,11.0,14.0,10.0,0.0,81.0,19.0,5.0,14.0,0.17,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"Swan, Joshua",,0,7,22,0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,70.0,88.0,158.0,0.443,1.26,3.0,3.0,0.0,4.0,0.0,27.0,5.0,2.0,3.0,0.11,0.0,0.0,0.0,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"Hugessen, Jake",,0,30,4,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,119:27,5.0,41.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.891,2.0,0.0,0.0,2.51
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"Finnegan, Louis",,0,31,8,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,401:05,8.0,156.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.951,6.0,0.0,0.0,1.2
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Stevenson,"DeLoss, Ford",,0,33,18,18,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1039:28,38.0,448.0,89138913.0,0.0,1.0,1.0,1.0,12.0,0.0,0.0,0.922,18.0,0.0,0.0,2.19
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Wilkes,"Terski, Nate",,0,2,26,5,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6,12:00,0,0,0,0,0,0,6,0.0,0.0,0.0,,0.0,32.0,24.0,8.0,44.0,0.0,49.0,15.0,11.0,4.0,0.08,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Wilkes,"O'Donoghue, Liam",,0,3,24,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,24:00,0,0,1,0,0,0,7,0.0,0.0,0.0,,0.0,28.0,15.0,13.0,34.0,0.0,33.0,8.0,7.0,1.0,0.03,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Wilkes,"Kloss, Jake",,0,4,14,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,51.0,42.0,93.0,0.548,0.82,4.0,2.0,2.0,3.0,0.0,12.0,1.0,0.0,1.0,0.08,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Wilkes,"Perez, Cam",,0,6,1,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Wilkes,"Boudreau, Tyler",,0,7,26,20,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,04:00,0,0,0,0,0,0,2,0.0,0.0,0.0,,0.0,17.0,14.0,3.0,26.0,0.0,38.0,8.0,7.0,1.0,0.03,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Wilkes,"Vonk, Mason",,0,11,26,21,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,08:00,0,0,0,0,0,0,4,0.0,0.0,0.0,,0.0,16.0,14.0,2.0,35.0,0.0,20.0,2.0,1.0,1.0,0.05,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Wilkes,"Weissler, Bryan",,0,12,14,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,1.0,5.0,6.0,0.167,5.0,6.0,7.0,-1.0,1.0,0.0,22.0,3.0,1.0,2.0,0.09,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Wilkes,"Harrington, Miles",,0,13,22,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,16:00,0,1,0,0,0,0,3,13.0,14.0,27.0,0.481,1.08,3.0,6.0,-3.0,11.0,0.0,33.0,5.0,3.0,2.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,
mac,Middle Atlantic Conferences (MAC),2025-26,mhky,Wilkes,"Nau, Daniel",,0,14,25,2,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,10:00,0,0,0,0,0,0,5,117.0,68.0,185.0,0.632,0.58,10.0,13.0,-3.0,11.0,0.0,48.0,6.0,3.0,3.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,
